24	был	быть	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dig1967m-words#@dig1967m#21.32#21.631
25	заговор	заговор	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@dig1967m-words#@dig1967m#21.631#21.943
26	деньги	деньги	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	_	_	_	@dig1967m-words#@dig1967m#27.204#27.59
27	и	и	CCONJ	_	_	_	_	_	@dig1967m-words#@dig1967m#27.59#27.976
28	исполнители	исполнитель	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@dig1967m-words#@dig1967m#27.976#28.363
29	всё	всё	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dig1967m-words#@dig1967m#28.59#28.829
30	есть	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dig1967m-words#@dig1967m#28.829#29.068
31	почва	почва	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@dig1967m-words#@dig1967m#32.784#33.028
32	?	?	PUNCT	_	_	_	_	_	@dig1967m-words#@dig1967m#33.028#33.272
33	своя	свой	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@dig1967m-words#@dig1967m#51.375#51.772
34	угу	угу	X	_	_	_	_	_	@dig1967m-words#@dig1967m#52.875#53.215
35	всё	всё	PRON	_	_	_	_	_	@dig1967m-words#@dig1967m#68.32#68.82
36	рушится	рушиться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@dig1967m-words#@dig1967m#68.82#69.32
37	угу	угу	X	_	Animacy=Anim|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@dig1967m-words#@dig1967m#104.116#104.479
38	/	/	PUNCT	_	_	_	_	_	@dig1967m-words#@dig1967m#104.479#104.842
39	угу	угу	X	_	Animacy=Anim|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@dig1967m-words#@dig1967m#104.842#105.207
40	агентурная	агентурный	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@dig1967m-words#@dig1967m#106.448#106.955
41	сеть	сеть	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@dig1967m-words#@dig1967m#106.955#107.462
42	какая	какой	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@dig1967m-words#@dig1967m#107.462#107.97
43	да-да-да	да-да-да	X	_	_	_	_	_	@dig1967m-words#@dig1967m#113.943#114.627
44	Штайнмаер	Штайнмаер	PROPN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@dig1967m-words#@dig1967m#114.944#115.568
45	или	или	CCONJ	_	_	_	_	_	@dig1967m-words#@dig1967m#119.146#119.445
46	Пэн	Пэн	PROPN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@dig1967m-words#@dig1967m#119.445#119.745
47	а	а	CCONJ	_	_	_	_	_	@dig1967m-words#@dig1967m#132.833#133.033
48	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@dig1967m-words#@dig1967m#133.033#133.233
49	как	как	SCONJ	_	_	_	_	_	@dig1967m-words#@dig1967m#133.233#133.433
50	считаете	считать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dig1967m-words#@dig1967m#133.433#133.633
51	?	?	PUNCT	_	_	_	_	_	@dig1967m-words#@dig1967m#133.633#133.833
52	угу	угу	X	_	_	_	_	_	@dig1967m-words#@dig1967m#154.781#155.283
53	угу	угу	X	_	_	_	_	_	@dig1967m-words#@dig1967m#168.461#168.871
54	да	да	INTJ	_	_	_	_	_	@dig1967m-words#@dig1967m#216.88#217.32
55	ровно	ровно	ADV	_	Degree=Pos	_	_	_	@dig1967m-words#@dig1967m#220.157#220.486
56	двадцать	двадцать	NUM	_	Case=Acc	_	_	_	@dig1967m-words#@dig1967m#220.486#220.815
57	лет	год	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@dig1967m-words#@dig1967m#220.815#221.144
58	назад	назад	ADV	_	Degree=Pos	_	_	_	@dig1967m-words#@dig1967m#221.144#221.473
59	и	и	CCONJ	_	_	_	_	_	@dig1967m-words#@dig1967m#229.456#229.929
60	гарантии	гарантия	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@dig1967m-words#@dig1967m#229.929#230.403
61	то	то	SCONJ	_	_	_	_	_	@dig1967m-words#@dig1967m#247.754#248.017
62	тогда	тогда	ADV	_	Degree=Pos	_	_	_	@dig1967m-words#@dig1967m#248.017#248.28
63	завтра	завтра	ADV	_	Degree=Pos	_	_	_	@dig1967m-words#@dig1967m#248.28#248.543
64	?	?	PUNCT	_	_	_	_	_	@dig1967m-words#@dig1967m#248.543#248.807
65	или	или	CCONJ	_	_	_	_	_	@dig1967m-words#@dig1967m#253.596#253.917
66	Северной	Северный	PROPN	_	_	_	_	_	@dig1967m-words#@dig1967m#253.917#254.238
67	Корее	Корея	PROPN	_	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@dig1967m-words#@dig1967m#254.238#254.561
68	так	так	ADV	_	Degree=Pos	_	_	_	@dig1967m-words#@dig1967m#280.614#280.898
69	и	и	PART	_	_	_	_	_	@dig1967m-words#@dig1967m#280.898#281.182
70	Израиль	Израиль	PROPN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@dig1967m-words#@dig1967m#281.182#281.466
71	может	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dig1967m-words#@dig1967m#281.466#281.75
72	сделать	делать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@dig1967m-words#@dig1967m#281.75#282.035
73	легализовать	легализовывать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@dig1967m-words#@dig1967m#286.122#286.806
74	можно	можно	ADV	_	Degree=Pos	_	_	_	@dig1967m-words#@dig1967m#286.806#287.491
75	в	в	ADP	_	_	_	_	_	@dig1967m-words#@dig1967m#297.912#298.204
76	другое	другой	ADJ	_	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@dig1967m-words#@dig1967m#298.204#298.496
77	измерение	измерение	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@dig1967m-words#@dig1967m#298.496#298.789
78	а	а	CCONJ	_	_	_	_	_	@dig1967m-words#@dig1967m#314.21#314.425
79	куда	куда	ADV	_	Degree=Pos	_	_	_	@dig1967m-words#@dig1967m#314.425#314.64
80	деваться	деваться	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Mid	_	_	_	@dig1967m-words#@dig1967m#314.64#314.855
81	?	?	PUNCT	_	_	_	_	_	@dig1967m-words#@dig1967m#314.855#315.07
82	рядом	рядом	ADV	_	Degree=Pos	_	_	_	@gkk1963m-words#@gkk1963m#5.954#6.225
83	с	с	ADP	_	_	_	_	_	@gkk1963m-words#@gkk1963m#6.225#6.496
84	Путиным	Путин	PROPN	_	Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@gkk1963m-words#@gkk1963m#6.496#6.767
85	не	не	PART	_	_	_	_	_	@gkk1963m-words#@gkk1963m#6.767#7.038
86	находится	находиться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@gkk1963m-words#@gkk1963m#7.038#7.309
87	никто	никто	PRON	_	Case=Nom	_	_	_	@gkk1963m-words#@gkk1963m#7.309#7.58
88	/	/	PUNCT	_	_	_	_	_	@gkk1963m-words#@gkk1963m#7.58#7.851
89	Путин	Путин	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@gkk1963m-words#@gkk1963m#7.851#8.122
90	один	один	NUM	_	Case=Nom|Gender=Masc	_	_	_	@gkk1963m-words#@gkk1963m#8.122#8.397
91	значит	значить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@gkk1963m-words#@gkk1963m#8.397#8.612
92	вот	вот	PART	_	_	_	_	_	@gkk1963m-words#@gkk1963m#8.612#8.827
93	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@gkk1963m-words#@gkk1963m#8.827#9.042
94	очень	очень	ADV	_	Degree=Pos	_	_	_	@gkk1963m-words#@gkk1963m#9.042#9.257
95	важно	важный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@gkk1963m-words#@gkk1963m#9.257#9.472
96	понимать	понимать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@gkk1963m-words#@gkk1963m#9.472#9.687
97	/	/	PUNCT	_	_	_	_	_	@gkk1963m-words#@gkk1963m#9.687#9.902
98	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@gkk1963m-words#@gkk1963m#9.902#10.117
99	сказали	сказать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@gkk1963m-words#@gkk1963m#10.117#10.332
100	рядом	рядом	ADV	_	Degree=Pos	_	_	_	@gkk1963m-words#@gkk1963m#10.332#10.547
101	/	/	PUNCT	_	_	_	_	_	@gkk1963m-words#@gkk1963m#10.547#10.762
102	эти	этот	DET	_	Case=Nom|Number=Plur	_	_	_	@gkk1963m-words#@gkk1963m#10.762#10.977
103	люди	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@gkk1963m-words#@gkk1963m#10.977#11.192
104	не	не	PART	_	_	_	_	_	@gkk1963m-words#@gkk1963m#11.192#11.407
105	рядом	рядом	ADV	_	Degree=Pos	_	_	_	@gkk1963m-words#@gkk1963m#11.407#11.625
106	дело	дело	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@gkk1963m-words#@gkk1963m#11.636#11.912
107	в	в	ADP	_	_	_	_	_	@gkk1963m-words#@gkk1963m#11.912#12.188
108	том	то	PRON	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@gkk1963m-words#@gkk1963m#12.188#12.464
109	что	что	SCONJ	_	_	_	_	_	@gkk1963m-words#@gkk1963m#12.464#12.74
110	/	/	PUNCT	_	_	_	_	_	@gkk1963m-words#@gkk1963m#12.74#13.016
111	времена	время	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Plur	_	_	_	@gkk1963m-words#@gkk1963m#13.016#13.292
112	/	/	PUNCT	_	_	_	_	_	@gkk1963m-words#@gkk1963m#13.292#13.568
113	как	как	SCONJ	_	_	_	_	_	@gkk1963m-words#@gkk1963m#13.568#13.844
114	бы	бы	PART	_	_	_	_	_	@gkk1963m-words#@gkk1963m#13.844#14.12
115	/	/	PUNCT	_	_	_	_	_	@gkk1963m-words#@gkk1963m#14.12#14.396
116	однопартийной	однопартийный	ADJ	_	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@gkk1963m-words#@gkk1963m#14.396#14.672
117	диктатуры	диктатура	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@gkk1963m-words#@gkk1963m#14.672#14.948
118	прошли	пройти	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@gkk1963m-words#@gkk1963m#14.948#15.227
119	сегодняшняя	сегодняшний	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@gkk1963m-words#@gkk1963m#15.227#15.719
120	/	/	PUNCT	_	_	_	_	_	@gkk1963m-words#@gkk1963m#15.719#16.211
121	путинская	путинский	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@gkk1963m-words#@gkk1963m#16.211#16.703
122	Россия	Россия	PROPN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@gkk1963m-words#@gkk1963m#16.703#17.195
123	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@gkk1963m-words#@gkk1963m#17.195#17.687
124	/	/	PUNCT	_	_	_	_	_	@gkk1963m-words#@gkk1963m#17.687#18.179
125	диктатура	диктатура	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@gkk1963m-words#@gkk1963m#18.179#18.671
126	единоличная	единоличный	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@gkk1963m-words#@gkk1963m#18.671#19.17
127	[нрзб]	[нрзб]	X	_	_	_	_	_	@gkk1963m-words#@gkk1963m#20.943#21.397
128	секундочку	секундочка	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@gkk1963m-words#@gkk1963m#21.954#22.204
129	/	/	PUNCT	_	_	_	_	_	@gkk1963m-words#@gkk1963m#22.204#22.454
130	может	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@gkk1963m-words#@gkk1963m#22.454#22.704
131	быть	быть	AUX	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@gkk1963m-words#@gkk1963m#22.704#22.954
132	но	но	CCONJ	_	_	_	_	_	@gkk1963m-words#@gkk1963m#22.954#23.143
133	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@gkk1963m-words#@gkk1963m#23.143#23.332
134	уже	уже	ADV	_	Degree=Pos	_	_	_	@gkk1963m-words#@gkk1963m#23.332#23.521
135	опять	опять	ADV	_	Degree=Pos	_	_	_	@gkk1963m-words#@gkk1963m#23.521#23.71
136	другая	другой	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@gkk1963m-words#@gkk1963m#23.71#23.899
137	история	история	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@gkk1963m-words#@gkk1963m#23.899#24.09
138	для	для	ADP	_	_	_	_	_	@gkk1963m-words#@gkk1963m#24.09#24.613
139	заговора	заговор	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@gkk1963m-words#@gkk1963m#24.613#25.136
140	требуются	требоваться	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@gkk1963m-words#@gkk1963m#25.136#25.659
141	ну	ну	X	_	_	_	_	_	@gkk1963m-words#@gkk1963m#26.829#27.329
142	скажем	сказать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@gkk1963m-words#@gkk1963m#27.329#27.829
143	аа...	аа...	X	_	Animacy=Anim|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@gkk1963m-words#@gkk1963m#29.465#30.102
144	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@gkk1963m-words#@gkk1963m#30.352#30.623
145	не	не	INTJ	_	_	_	_	_	@gkk1963m-words#@gkk1963m#30.623#30.894
146	сказали	сказать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@gkk1963m-words#@gkk1963m#30.894#31.165
147	главное	главное	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@gkk1963m-words#@gkk1963m#31.165#31.436
148	/	/	PUNCT	_	_	_	_	_	@gkk1963m-words#@gkk1963m#31.436#31.707
149	для	для	ADP	_	_	_	_	_	@gkk1963m-words#@gkk1963m#31.707#31.978
150	заговора	заговор	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@gkk1963m-words#@gkk1963m#31.978#32.249
151	требуется	требоваться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@gkk1963m-words#@gkk1963m#32.249#32.522
152	решительные	решительный	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@gkk1963m-words#@gkk1963m#33.284#33.784
153	люди	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@gkk1963m-words#@gkk1963m#33.784#34.284
154	для	для	ADP	_	_	_	_	_	@gkk1963m-words#@gkk1963m#34.568#34.889
155	заговора	заговор	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@gkk1963m-words#@gkk1963m#34.889#35.21
156	требуется	требоваться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@gkk1963m-words#@gkk1963m#35.21#35.531
157	фон	фон	PART	_	_	_	_	_	@gkk1963m-words#@gkk1963m#35.531#35.852
158	Штауффенберг	Штауффенберг	PROPN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@gkk1963m-words#@gkk1963m#35.852#36.173
159	/	/	PUNCT	_	_	_	_	_	@gkk1963m-words#@gkk1963m#36.173#36.494
160	для	для	ADP	_	_	_	_	_	@gkk1963m-words#@gkk1963m#36.494#36.815
161	заговора	заговор	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@gkk1963m-words#@gkk1963m#36.815#37.136
162	требуются	требоваться	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@gkk1963m-words#@gkk1963m#37.136#37.457
163	кадровые	кадровый	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@gkk1963m-words#@gkk1963m#37.457#37.778
164	офицеры	офицер	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@gkk1963m-words#@gkk1963m#37.778#38.099
165	Рейха	Рейх	PROPN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@gkk1963m-words#@gkk1963m#38.099#38.42
166	кто	кто	PRON	_	Case=Nom	_	_	_	@gkk1963m-words#@gkk1963m#39.022#39.207
167	?	?	PUNCT	_	_	_	_	_	@gkk1963m-words#@gkk1963m#39.207#39.392
168	/	/	PUNCT	_	_	_	_	_	@gkk1963m-words#@gkk1963m#39.392#39.577
169	посмотрите	посмотреть	VERB	_	Aspect=Perf|Mood=Imp|Number=Plur|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@gkk1963m-words#@gkk1963m#39.577#39.762
170	на	на	ADP	_	_	_	_	_	@gkk1963m-words#@gkk1963m#39.762#39.947
171	этих	этот	DET	_	Case=Acc|Number=Plur	_	_	_	@gkk1963m-words#@gkk1963m#39.947#40.132
172	людей	человек	NOUN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@gkk1963m-words#@gkk1963m#40.132#40.318
173	жалкие	жалкий	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@gkk1963m-words#@gkk1963m#41.375#41.646
174	/	/	PUNCT	_	_	_	_	_	@gkk1963m-words#@gkk1963m#41.646#41.917
175	трусливые	трусливый	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@gkk1963m-words#@gkk1963m#41.917#42.188
176	люди	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@gkk1963m-words#@gkk1963m#42.188#42.459
177	/	/	PUNCT	_	_	_	_	_	@gkk1963m-words#@gkk1963m#42.459#42.73
178	которые	который	PRON	_	Case=Nom	_	_	_	@gkk1963m-words#@gkk1963m#42.73#43.001
179	обязаны	обязанный	ADJ	_	Degree=Pos|Number=Plur|Variant=Short	_	_	_	@gkk1963m-words#@gkk1963m#43.001#43.272
180	Путину	Путин	PROPN	_	Animacy=Anim|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@gkk1963m-words#@gkk1963m#43.272#43.543
181	между	между	ADP	_	_	_	_	_	@gkk1963m-words#@gkk1963m#43.543#43.814
182	прочим	прочее	ADJ	_	Case=Dat|Degree=Pos|Number=Plur	_	_	_	@gkk1963m-words#@gkk1963m#43.814#44.085
183	всем	весь	DET	_	Case=Dat|Number=Plur	_	_	_	@gkk1963m-words#@gkk1963m#44.085#44.363
184	э	э	X	_	_	_	_	_	@gkk1963m-words#@gkk1963m#44.988#45.216
185	э	э	X	_	_	_	_	_	@gkk1963m-words#@gkk1963m#45.216#45.444
186	/	/	PUNCT	_	_	_	_	_	@gkk1963m-words#@gkk1963m#45.444#45.672
187	генералы	генерал	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@gkk1963m-words#@gkk1963m#45.672#45.9
188	Рейха	Рейх	PROPN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@gkk1963m-words#@gkk1963m#45.9#46.128
189	/	/	PUNCT	_	_	_	_	_	@gkk1963m-words#@gkk1963m#46.128#46.356
190	или	или	CCONJ	_	_	_	_	_	@gkk1963m-words#@gkk1963m#46.356#46.584
191	по...	по...	X	_	Animacy=Anim|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@gkk1963m-words#@gkk1963m#46.584#46.812
192	или	или	CCONJ	_	_	_	_	_	@gkk1963m-words#@gkk1963m#46.812#47.04
193	офицеры	офицер	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@gkk1963m-words#@gkk1963m#47.04#47.268
194	Рейха	Рейх	PROPN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@gkk1963m-words#@gkk1963m#47.268#47.496
195	не	не	INTJ	_	_	_	_	_	@gkk1963m-words#@gkk1963m#47.496#47.724
196	были	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@gkk1963m-words#@gkk1963m#47.724#47.952
197	обязаны	обязанный	ADJ	_	Degree=Pos|Number=Plur|Variant=Short	_	_	_	@gkk1963m-words#@gkk1963m#47.952#48.18
198	/	/	PUNCT	_	_	_	_	_	@gkk1963m-words#@gkk1963m#48.18#48.408
199	Гитлеру	Гитлер	PROPN	_	Animacy=Anim|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@gkk1963m-words#@gkk1963m#48.408#48.636
200	/	/	PUNCT	_	_	_	_	_	@gkk1963m-words#@gkk1963m#48.636#48.864
201	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@gkk1963m-words#@gkk1963m#48.864#49.092
202	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@gkk1963m-words#@gkk1963m#49.092#49.32
203	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@gkk1963m-words#@gkk1963m#49.32#49.548
204	к...	к...	X	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@gkk1963m-words#@gkk1963m#49.548#49.776
205	/	/	PUNCT	_	_	_	_	_	@gkk1963m-words#@gkk1963m#49.776#50.004
206	у	у	ADP	_	_	_	_	_	@gkk1963m-words#@gkk1963m#50.004#50.232
207	них	они	PRON	_	Case=Gen|Number=Plur|Person=3	_	_	_	@gkk1963m-words#@gkk1963m#50.232#50.46
208	была	быть	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@gkk1963m-words#@gkk1963m#50.46#50.688
209	своя	свой	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@gkk1963m-words#@gkk1963m#50.688#50.916
210	история	история	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@gkk1963m-words#@gkk1963m#50.916#51.147
211	не	не	INTJ	_	_	_	_	_	@gkk1963m-words#@gkk1963m#51.579#51.699
